墳塋,丘墳
乙榜,乙榜
一輪車,一輪車
黃壚,黃壚
風儀,風儀
蟹座,蟹座
厚誼,厚情
禁中,九重深處
中世紀的,中世的
戰勝國,勝戰國
鬱鬱蒼蒼,鬱蒼
事跡,事迹
下疳瘡,便毒
內司僕,內司僕
執政政府,執政政府
戱曲作家,戱曲作家
白羽洞,白羽洞
釋子,釋子
騙欺,騙欺
短世,短世
物神,物神
杆狀體,杆狀體
刻卽,刻卽
老齡,晩暮
密束花,密錐花
菁臇,菁煎
邪風,輕薄
車軸,車軸
無緣墳墓,無緣墳墓
油槽船,油槽船
精簡,精簡
校正,刊校
宮殿,宮闈
寺人,內宦
烽燧臺,烽臺
壯元,都壯元
偸鍼,眼瞼炎
馬薊,山薑
織金,金襴
紅糖,赤砂糖
偉男子,偉丈夫
彗星,尾宿
道程標,里程標
菁根,蘿蔔
寄宿寮,寄宿寮
紅紗燈籠,紅紗燈籠
玄宅,地府
競業禁止,競業禁止
野鶴,野鶴
誕日,誕日
黑鉛石,黑鉛片巖
花式,花法式
遙拜,望拜
負約,負約
綠簑衣,綠蓑衣
仙鶴,露禽
電信換,電信換
救援兵,救援兵
飄逸曲,飄逸曲
名工,名匠
普通法,一般法
百足蟲,環蟲
讀破,讀破
阿彌陀,阿彌陀佛
穀物法,穀物條例
心象,表象
詳錄,詳記
北垂,北邊
全跏,全跏坐
尼寺,僧房
義烈,義烈
卽席,卽座
軌範,軌模
嘉兆,嘉兆
弦聲,弦聲
官司,官署
厚誼,厚誼
文貝,文貝
蒸溜塔,蒸溜塔
陰晴,陰晴
東床,佳壻
聯詩,聯詩
困憊,困乏
禮拜堂,禮拜堂
猢猻,猱狖
丐乞,丐乞
堅牢,堅牢
嘉歲,豐年
角運動,回轉
圖免,謀免
麻纖維,大麻絲
感氣,風寒
士兵,士兵
大姓,大姓
賣主選擇,賣主選擇
版籍,版籍
動亂,戰鬪
開國,建國
口疳瘡,口疳
愷弟,豈弟
平澤,平澤市
誣罔,欺瞞
釋迦世尊,釋尊
裡面,裏面
書塾,學房
懸賞金,懸賞金
菟裘之地,菟裘之地
歸路,返路
模擬考査,模擬試驗
君侯,諸侯
淡靑色,淡靑
獲得形質,獲得性質
軌躅,遺範
眼膜,眼膜
歪力,歪力
煙幕彈,發煙彈
地銀,九成銀
寶珠,寶珠
湮淪,湮沈
書典,文籍
癡漢,癡漢
鷄鳴聲,鷄鳴聲
紅紗燈籠,紅燈龍
九樑閣,九樑閣
酢漿草,酸車草
此日,是日
去年,客歲
掖庭,禁中
宿意,宿志
民風,民風
陞階,陞階
艮卦,艮卦
惠顧,惠顧
回敎,回回敎
嫡長孫,嫡長孫
捕虜,捕虜
等儕,同朋
至于今,至今
陶硯,瓷硯
障礙,障礙
償還,銷却
魚物廛,魚物店
黃壤,冥國
黃鼠,鼠狼
榮州,榮州市
名勝地,景勝地
木寢臺,野戰寢臺
宮中文學,宮中文學
狂犬病,狂犬病
問當,訊問
級伐飡,及尺干
壽短,壽短
機關車,機關車
事由,精由
進士,上舍
血見愁,血見愁
寶光釉,寶光釉
三伏,伏日
夕霞,夕霞
共電式,共電式
勒奪,勒奪
非情,非情
國漢文,國漢文
高麗磁器,高麗磁器
欲界,欲界
暴君,亂君
休止符,休符
中院區,中院
線廛,六注比廛
折衷,折中
零簡,闕本
山峽,峽中
牽夫,驅從
拓植,拓殖
調理室,調理室
奇別,寄別
打穀,打穀
可分債權,可分債權
上層社會,上層社會
投影圖法,投影圖法
懸果,懸瘦果
祭粲,祭飯
外出,出外
食料品,食料品
軟娟,軟娟
歲華,歲華
蓼籃,蓼籃
食品中毒,食中毒
盛備,盛設
擾亂,攪亂
卷紙,醬卷紙
奇劃,奇計
勝地,勝景地
屢次,數次
律旋,律旋
炭層,石炭層
檀越,檀越
轉奏,轉奏
對面,對顔
淺黑,淺黑色
穀茶,玄水
百子,百家
賀壽宴,壽筵
陵郞,陵郞
暴泄,暴泄
剞劂,鋟材
穩健派,强硬派
意望,意望
遐鄕,遐方
掏兒,掏摸
腦梁,腦梁
絲葱,細葱
往來,通來
堡垣,雉城
與儓,隸僕
一酌,小酌
卵黃粉,粉末鷄卵
保手,保證手票
液果,漿果
遊泳脚,游泳脚
內人,宮妾
客愁,客愁
擔稅者,擔稅者
石綠,孔雀石
韶光,韶華
金銀貨幣,金銀貨
銀盞,銀觥
昭義門,西小門
熱痳,熱淋
麯茶,曲茶
側着葯,側生葯
品性,人格
門鑑,門標
鳳駕,乘輿
古注,新註
渡父魚,船矴魚
命運,命運
郵便料金,郵料
寒天,寒節
魁甲,魁甲
骨寒,骨寒
章陸,章陸
自然美,天然美
天菊,石竹
立嗣,立後
六歌雜詠,六歌雜詠
署名,署名
平等相續,平等相續
奇拔,奇拔
片足,片足
警時鐘,警時鐘
扇貂,扇貂
醫學界,醫學界
精舍,精舍
移模,移模
鋸山,鋸山
偏衫,偏衫
本土之民,本土人
擴張解釋,擴張解釋
死期,死期
疎明,疎明
自家分解,自家分解
壽域,壽域
斜徑,斜徑
百分算,百分算
家信,鄕信
仁川,仁川廣域市
鎔劑,鎔融劑
粉靑沙器,粉靑沙器
弄言,弄談
紫籞,九重宮闕
居之半,居半
賣主,販賣者
黑尻,白鸛
正眼,正眼
鏁子甲,鏁子甲
緯度圈,赤緯等圈
物質交換,新陳代謝
陶山別曲,陶山歌
季指,季指
廓淸,廓淸
陸軍本部,陸軍本部
端境期,端境期
民約說,民約說
都府,都邑
同窓會,同窓會
懸水,瀑布
船埠,津驛
酒精粕,酒粕
內骨腫,骨腫
疏密波,縱波
蓮花臺,蓮花座
高官,達官
繁茂,蕃盛
乳氣,稚氣
間架結構,間架
結締組織,結合組織
壽夭,彭傷
課稅標準,課標
懷鄕,懷鄕
萬金,萬金
卵白,卵白
閑隙,閒隙
山茨菰,山茨菰
間接需要,間接需要
罷仕,罷仕
寸尺,尺寸
早參,早參
王權,君權
戎功,戎功
稽首,稽首
狼尾草,狼尾草
軟柹,紅柹
神樹,神樹
鄙第,弊舍
銀河,天河
虹霓門,虹霓門
圓議席,圓議席
總本營,總本營
狂熱,熱狂
記功碑,記功碑
差金去來,空賣買
補助參加,補助參加
討捕官,討捕官
露天採掘,陸掘
炎魃,炎魃
舍亭,舍亭
闕略,缺略
饑寒,飢寒
女紅,女功
田業,田土
憔悴,顦顇
可鎔金,易融合金
花釵,花釵
按排,按排
武器,仗器
待罰,待罪
低溫度,低溫度
風輪草,櫻草
調和,調和
走幅跳,走幅跳
閨門,閨門
時鐘,時鐘
酋領,酋長
赤輝公,黃鯉
肥饒,肥饒
面紗褓,沙布
菌帽,菌傘
小祥,小朞
剖鹽石魚,乾石首
醫術,醫術
向意,向意
痲痹藥,痲痹藥
高嶺,高嶺
戊進,戊進
虎班,鶴班
月華,月華
卒去,卒去
三尺法,三尺法
黏椒,川椒
避暑地,避暑地
苔蟲類,外肛類
耆老所,耆老所
騈文,騈文
還送,還送
痎瘧,二日瘧
山稻,旱稻
暢樂,暢樂
梁園,梁園
濁酒,濁醪
破戒僧,落僧
傍室,傍室
邊疆,邊疆
標識,標識
燔祭,燔祭
計書,計書
慘慽,鼓盆之歎
專門,專門
像法,像法
家憲,家憲
適合,宜合
稽緩,遲緩
燒結合金,粉末合金
計畫書,計劃書
雜色體,有色體
傲慢,矜大
石龍芻,石龍芻
鱓魚,熊魚
靈獸,神獸
麥門冬,階前草
白貂皮,白貂皮
應募價格,應募額
劇作家,戱曲作家
豐作,豐作
二日瘧,痎瘧
海市,蜃氣樓
印影,判印
癃疾,癃疾
分子引力,分子力
陰蝕瘡,下疳
思量,思料
鉗口,緘口
强要,强求
別窯,三窯
鼻音,口音
住居,住家
忠勳,忠功
竝合罪,競合犯
疫疾,天然痘
消閑,消閑
絶境,絶境
夜叉,閻魔卒
請囑,請囑
潛望鏡,展望鏡
石礫,石礫
螭龍,蚦蛇
生殖器,交接器
群俗,民衆
默念,默禱
蛇莓,蠶莓
偶吟,偶吟
平面圖,立面圖
譜牒,譜錄
止揚,止揚
風評,風評
司天臺,司天臺
複合卵,複合卵
汚辱,汚辱
零簡,缺帙
小大祥,小大祥
試藥,試藥
甲邊,甲卒
綿花子油,棉油
款接,款待
耆叟,耆叟
下枋,下引枋
壻郞,半子之名
小器官,細胞器官
破材木,破材
初凉,新秋
櫛沐,梳沐
大曼陀羅,尊形曼陀羅
房外色,房外犯色
大都市,大都市
反義語,反意語
家臣,家士
喝道,喝道
短針,短針
痘神,戶口別星
丁字閣,寢殿
風塵,兵塵
馬步軍,馬步兵
胛骨,肩胛骨
外艱,內艱
禮曹判書,大宗伯
詐計,詐數
聖敎四規,四規
韓國電力,韓國電力公社
寡母,寡婦
黌堂,黌舍
象譯,象譯
根本智,實智
裨將,幕僚
詞林院,詞林院
彩舫,彩船
溶解劑,溶解劑
萆薢,土茯笭
內局法醞,香醞酒
雷芝,雷芝
法華經,妙法蓮華經
勃然,勃然
自力救濟,自助行爲
己卯士禍,己卯士禍
啓殯,啓殯
棉油,棉油
神主,神主
手帖,手帖
從時勢,從時勢
蓬丘,蓬萊山
辭狀,辭狀
磁製,磁製
學問的,學的
多年間,多年
內官,內宦
淪漪,漣波
冢墓,墓地
歲旦,元辰
王世子,王世子
輕妄,浮輕
小麥麩,麥皮
縹緲,縹渺
無盡,無窮無盡
銷暑,銷暑
變性梅毒,變態梅毒
光粒子,光素
蟲腹痛,蛔痛
前次,先次
水際,水畔
環佩,佩玉
黙約,黙約
討捕使,討捕官
鳳城,九重宮闕
鴆弑,鴆殺
熟鐵,精鐵
女堞,堡垣
正朝,元正
外役,外征
長星,尾星
果物廛,隅廛
愛顧,睠顧
數遞,數遞
古跡,古迹
無才,無才
禪床,禪床
于伐干,舒弗邯
稅金免除,稅金免除
化成火藥,化成火藥
羊群巖,羊背巖
中宮殿,中宮
舒伐邯,角干
分水嶺,分水嶺
沒骨法,雙鉤
蒿雀,靑鵐
宸掖,禁掖
五佳,五茄
浸蝕山,浸蝕山
湖堂,湖堂
拒性,不可入性
食蟲目,食蟲目
賣票口,賣票口
宮中,宮庭
白粉,鉛華
降旗,降旗
帝謨,帝謨
歎願者,歎願人
梧亭區,梧亭
錠製,錠製
欠席,缺席
副輦,副輦
變化身,變易身
寶榻,玉座
前劫,前生
除夜,除夕
蒸發熱,氣化熱
伽羅,六伽倻
故家大族,故家世族
槐安夢,羅浮之夢
鏖臇,石蟹臇
發音符號,發音記號
外妾,外妻
降神禮,迎神禮
義捐金,義捐金
征路,征路
國境關稅,國境關稅
索漠,索漠
永久中立,永久中立
天鼠,仙鼠
猪脂,猪脂
密殺,密屠殺
缺點,短點
戰鬪,戎軒
尊銜,尊銜
不汗黨,凶寇
陞補,陞補試
性慾描寫,性慾描寫
鍛工爐,鍛熱爐
摸倣,獨創
淡綠,淡綠色
刊行,發刊
弊舍,敝舍
相續人,相續人
代父母,代父母
紙銃,紙銃
隱遁,避世
昨年度,昨年度
配合肥料,配合肥料
親友,親友
理容師,理髮師
己卯名臣,己卯名賢
人口數,人口數
壽藏,壽藏
曉達,曉達
刊行,刊行
振駭,震駭
效用說,效用說
蓮亭,蓮亭
御眞,御眞
訓諭,訓諭
戎軒,疆埸多事
離鄕,離鄕
縮頭,縮首
米作,米作
金比羅,金比羅
陽律,陰呂
再回,再巡
巡檢幕,巡檢幕
零假說,零假說
綠蓑衣,簑衣
芳卉,芳草
杜鵑,時鳥
後繼者,後繼
溝渠式,暗渠式
拘引,拘致
仙鶴,野鶴
坊曲,洞里
墨吏,貪官
童孩,稚兒
品階,品秩
筐籠,竹籃
頭顱,頭頂骨
慈氏尊子,當來導師
分散點,分散點
不請客,不請客
結跏趺坐,全跏趺坐
村落,郊里
成就,達成
薰蒸,薰蒸
富裕,富饒
同輩,等輩
樟腦樹,長木
正日,元正
假設,權設
淳朴,淳撲
忖度,揣度
聖堂,主堂
宜男草,忘憂草
淑婉,淑婉
支梧,枝吾
腎泄,瀼泄
展性,展性
仙侶調,仙侶調
貽貝,紅蛤
賣上高,販賣額
幻生,還生
昇汞,昇汞
漁網,魚網
渾濁,溷濁
濕疥,濕疥
無性生殖,無性繁殖
逃走者,逃亡者
水祭祀,水祭祀
無根,無根
輕罪,輕罪
雌花,雌花
馬戶主,馬戶
勳府,忠勳府
程道,露呈
安息所,安息處
辦理,辨理
不死身,不死身
御賜花,御賜花
磁力線,磁力線
企望,企望
失言,失言
吾人,吾人
豐饒,豐裕
黃金鳥,黃金鳥
兵舍,兵舍
因子型,因子型
凝集力,凝集力
性器崇拜,生殖器崇拜
朞功親,期功親
淺黃,淺黃
魚船,魚船
男莖,男根
出監,出所
板魚,鰈魚
封套,封套
鎔融,融解
砂鐵,砂鐵
銀潢,牛漢
環圍,環圍
赤小豆,赤豆
睡寢,睡眠
胎糞,小兒胎便
專務理事,專務理事
産婆法,産婆法
橘包,橘皮
憂歎,憂嘆
自己批判,自家批判
黃腸,黃腸木
凌虐,凌虐
弊船,弊船
過怠,愆過
八寒地獄,八寒地獄
斂衽,斂衽
代赭,石間硃
追奪,追削
托鉢,行乞
事迹,事蹟
複母音,複母音
獨習,獨習
沒廉,沒廉
腦裏,腦裏
例常事,例常事
所幹,所幹
下士官,下士官
體驗,經驗
鼎小鳥,鶗鴂
蜀魂鳥,杜宇
剃頭,剃頭
倦疲,倦憊
二重甁,魔法甁
火棚,火山臺
鎔融劑,鎔劑
不定命題,消極命題
寄稿家,寄稿家
驪龍,驪龍
寺田,寺田
波羅蜜多,波羅蜜多
淸掃夫,淸掃夫
捕盜大將,捕盜大將
散文詩,不定形詩
同位元素,同性體
逝世,別世
甲生綃,曲生綃
秋晩,深秋
聖地巡拜,聖地巡禮
學堂,書塾
宂長,宂漫
豐呈,豊呈
穎敏,英敏
殖利,殖利
黃敎,黃敎
陰城,陰城
潛水帽,潛水帽
高階言語,高階言語
改衣,更衣
膽什,膽汁
原巖,原巖
龜趺,龜頭
私翰,私翰
家令,家令
雨繖,雨繖
留聲機,蓄音機
水邊,汀岸
活字本,活版本
屠手,庖漢
別業,別業
人造肉,人工肉
增派,增派
重痾,重痾
佛家,佛法界
午寢,午寢
僧伽藍,禪宮
判官記,判官記
豐歉,豐凶
天倫,同氣間
熱輻射,溫度輻射
鐘乳石,石鐘乳
僧伽藍,法棟
空中寫眞,航空寫眞
反射弓,反射回路
試紙,試紙
淹留,遲留
哀疚,哀苦
鹽水注射,食鹽水注射
黴菌,黴菌
寫眞機,寫眞機械
從此以往,從此以後
武旅,軍旅
同衾,同寢
硏磨場,硏磨場
蛔症,蛔症
萬或,萬或
赤根菜,馬牙草
淨書,淸寫
奠雁廳,醮禮廳
耗減,耗損
單分子層,一分子層
砂水,砂水
草萊,荒土
商賈輩,商路輩
自頭至尾,鐘頭至尾
楮實,穀實
黑夜神,黑夜天
血紅色,血紅色
書牘文,書牘文
精液,精液
乘輿,寶駕
螺旋層臺,螺旋階段
法領,法領
禁苑,御苑
常存聖寵,常存聖寵
飛騰,飛騰
現物稅,現物稅
懲求,懲求
市價,市價
格天井,格天井
紫芝,紫芝
納稅者,納稅者
虛蕩,虛蕩
仕路,官路
陽傘,陽傘
劍樹地獄,劍樹地獄
自製,自製
酪素,乾酪素
雨期,雨季
高慢,褻慢
䈽竹,苦竹
胞子體,芽胞體
客待,客待
手淫,手淫
獻金,獻金
大氣圈,氣界
閻魔卒,鬼卒
斷然,斷乎
水軍,水師
姸容,姸容
上拍,上拍
脚註,頭註
文房具,文房諸具
餘香,餘薰
叛變,反變
缺本,逸帙
血見愁,垣衣
防光面,鎔接面
四洲,四大洲
小器官,類器官
劇動,激動
永壽,胡壽
布施,布施
警察官,警察官
半鹹水湖,鹹水湖
醫說,醫學說
垂直線,垂線
遺品,遺物
水蒸鷄,水烝鷄
府署,公衙
荀卿,荀卿
證跡,證迹
三神山,三丘
香奠,菲品
廢園,廢苑
騈體文,騈體文
獨知論,獨知論
氏果實,氏果實
率堵婆,板堵婆
暖波,煖波
事由,緣故
中爆擊機,重爆擊機
氾然,汎然
耽美主義,唯美主義
外切圓,外接圓
大聲,大音
侍人,侍人
睡藥,睡藥
遑汲,遑急
無所忌憚,無忌憚
超越,超逸
對物擔保,對物擔保
礙子,礙子
葬事費,葬禮費
天公,上天
擠陷,擠陷
榮譽權,榮譽權
人品,人品
兄弟,同氣間
闕本,逸帙
遷職,遷職
饑饉,饑饉
娼樓,妓樓
江沙,江沙
上疏大槪,上疏大槪
虛空藏,虛空藏菩薩
滲透劑,滲透劑
鞠罪,鞫罪
中立法規,中立法
公車文字,公車文
望帝,住刻啼禽
內司僕寺,內廐
色彩調和,色彩調節
自轉車,自轉車
金銀木,金銀藤
馮夷,氷夷
老來,老來
思內琴,思內琴
資産,資産
外司僕,外司僕
諸彦,諸彦
故家世族,故家大族
冷煖,炎凉
御營大將,御將
陪審員,陪審員
童孩,童丱
泰嶺,泰嶺
儀容,容姿
五香,木香
罌粟殼,粟殼
因果關係,因果關係
陰府,玄宅
金輸送點,正貨現送點
沼畔,沼上
凍結乾燥,眞空乾燥
書齋,書屋
機會原因,機會因
衝天,衝天
鋸山,巖山
紅敎,紅帽敎
漁撈時代,狩漁時代
妻妾宮,妻妾宮
官凜,官況
小兒,童穉
先着手,先着鞭
委迤,鰼魚
全跏趺坐,全跏
義勇隊,義勇軍隊
黑魚,黑鱧
箭靫,箭筒
腎炎,絲球體腎炎
幼子,稚兒
三板,三板
散員,散員
不良導體,不導體
庭鞫,庭鞠
元始林,原始林
烏石,黑石
外四寸,表從
信用通貨,信用貨幣
三竿,日高三丈
經驗自我,經驗自我
梳沐,梳沐
棋器,棋器
種播,種播
偶然性,偶然性
混血,混血
水邊,水邊
解毒劑,解毒藥
杆體,杆狀體
內聽門,內聽道
百勞水,甘瀾水
相乘平均,平方平均
彌勒座主,菩薩僧
木質部,木部
蝸屋,蝸廬
故山,故山
他民族,他民族
向前,先般
利己主義,自己主義
實體寫眞,立體寫眞
遞傳,遞送
勅差,勅差
廚夫,廚夫
歸蜀道,住刻啼禽
凶荒,凶荒
湮淪,湮淪
咸安,咸安郡
絶孫,絶孫
鐵搭,鐵搭
驟陞,驟陞
菩薩,菩薩僧
敵手,敵手
舊王宮,舊王宮
精舍,淨刹
空胞,液胞
神秘論,神秘主義
團體協約,勞動協約
胡公頭,胡公頭
倨慢,傲慢
住刻啼禽,蜀鳥
偏枯,半身不隨
望帝,鼎小鳥
凶害,兇害
梁部,梁部
水禽,水禽
淋病,淋病
濟愚敎,濟愚敎
內黃卵,內黃卵
麴蘖,麴蘖
彌勒,慈氏尊子
問安,問安
兵艦,兵艦
黃壤,冥曹
强賣,强賣
沙囊,沙囊
玉牒,乘志
乏人,乏人
吉祥金剛,吉祥金剛
周易先生,占者
涕泣,殞泣
諷規,諷規
美合衆國,美合衆國
惻隱,惻隱
亡息,亡息
書史,書籍
兩足尊,兩足仙
電信柱,電信柱
歷史冊,乘志
德行,嘉行
病衰,病弱
親舊,盟兄
彈琴,擊琴
小舍,小舍
隱現,隱顯
飢饉,凶歉
鸚哥綠,鸚哥綠
石燈,長明燈
産兒制限,産制
換標,換簡
天賜玉帶,天賜玉帶
早漏,早漏症
冥間,冥途
割三婚,指腹裁襟
廷丁,庭丁
腦中,腦裏
主語,主辭
偸兒,盜兒
死骸,死骸
相等標,相等標
精鐵,精鐵
胞膜,胞膜
防沙林,防砂林
賤賓,賤賓
如意寶珠,如意寶珠
後繼,後繼
冬三,三冬
保障條約,保障條約
蠆尾蟲,蠆尾蟲
三日禮拜,三日禮拜
耳痛症,耳痛症
波旬,天魔
向前,過般
蕃薯,北甘藷
得佛,得佛
遭遇,遭遇
暮年,老齡
苦丁香,苦丁香
聖晩餐,聖晩餐
階級章,階級章
放射點,放射點
新元,元正
干罰飡,于伐干
侍飯,侍飯
鰍魚,委蛇
平凉子,平凉子
舌顫音,捲音
鎔化,鎔化
百貨商店,百貨店
華嶽,北漢山
狩獵地,狩獵場
胤君,允君
絞殺,絞首
雙峯駱駝,兩峰駝
琺瑯小滴,琺瑯眞珠
掌中,掌裏
山獺,貂熊
蜀秫,唐黍
皆旣,皆旣蝕
荔枝奴,龍眼
文殊菩薩,文殊
排置,鋪置
高率,高率
農功,農事
創始,刱開
餃子皮,餃子皮
脫塵,脫塵
處女水,處女水
左翼化,左翼化
累朔,累朔
渡口,津頭
羅陳,羅列
硏磨紙,鍊磨紙
龍湫,龍沼
童丱,童穉
塡星,鎭星
匹夫實,營實
契約移住,契約移民
屍牀,屍牀板
子規,歸蜀道
日刊新聞,日報
運送費,運送費
反撥係數,反撥係數
開立法,開立法
盧子,盧子
大海,大海
返命,返命
改令,改令
聯句,聯詩
籌廳,籌廳
平字,平字
凶裏,凶裏
卵精巢,卵精巢
赤砂糖,赤砂糖
絶對王政,絶對君主政體
微粉碎機,微粉碎機
等覺,等正覺
冷茶,淸凉飮料
忽然,欻然
珠算,筆算
餘在,餘在
小姑,叔妹
案內,導引
遺兒,遺兒
代理者,代理人
麥䴷,麥䴷
一編,一篇
儒城區,儒城
熱離,熱解離
河川工學,河工學
鼎小鳥,蜀魄
朗誦,朗唱
遷客,遷人
麻纖維,麻絲
忠州市,忠州
國讐,國讐
潭陽,潭陽
自首輕減,自主減等
令壻,佳婿
照明計,照明計
審査員,尋思者
無畜農,無畜農家
王鴡,沸波
時計,時辰儀
高閣大樓,高樓巨閣
長時日,長日
彈舌音,彈音
東堂試,東堂監試
嫁娶之禮,婚禮
被疑者,被疑者
月經,月經
原乘子,原乘子
光收差,光收差
衣食,喫着
鹿砦,鹿砦
定說,定說
鴻艫院,鴻艫院
牛醫,牛醫
良辰,佳期
諱祕,諱祕
區宇,區宇
御將,御將
泰初,泰初
閒暇,閑暇
徑庭,徑庭
世界,天地
邈然,漠然
地方法院,地法
講米,學債
杜宇,鶗鴂
積功,積勳
憤頭,忿爭之頭
原被告,原被
匏樽,匏罇
父系血族,男系血族
黃鼠狼,鼬鼠
發現,發現
開元,開元
諷諭法,諷諭法
浩汗,浩瀚
四序,四序
華美,華美
剛風,剛風
上馬宴,上馬宴
存在根據,實在根據
前妻,前妻
恒溫性,恒溫性
願人,願人
果實汁,實果汁
增益,加增
聽官,聽器
鎔巖窟,熔巖窟
妓退,妓退
開路,開路
遐齡,遐齡
惶蹙,恐縮
大滿員,超滿員
吏曹,東銓
金錢蝕,金錢蝕
卽時,卽時
納貢,納貢
流行病,流行病
水母型,水母型
雞子黃,鷄子黃
赤山院,赤山院
盛際,盛世
脅威,脅威
孑遺,孑遺
請誘法,共同法
釀造酒,釀造酒
死亡,死亡
連夜,連夜
九雲夢,九雲夢
昇騰,陞騰
回生,甦生
僞券,僞單
玉版魚,玉版魚
準備敎育,準備敎育
校正印刷,校正刷
散賣,散賣
禪讓,讓位
幼者,嬰孩
宗中畓,宗中畓
膽結石,膽石
美德,美德
律詩,律詩
驪珠,摩尼珠
死因處分,死後處分
黃疸,疸氣
白玉京,玉京
受託人,受託者
熱傷,熱傷
下受給,下受給
寬宥,寬恕
晩暮,老齡
皺胃,第四胃
宮妾,內人
去般,過般
乳兒,孺孩
太平春曲,與民樂令
私服,平服
病死,病沒
利他鄕,利他官
建交部,建設交通部
九條,九條袈裟
軍旅,戰鬪
人工林,人工林
縮流,縮流
趣旨文,趣旨文
雷芝,簾車
書柬體,書柬體
陞補試,陞補試
附註,小註
疾故,病故
小切手,手票
勞組,勞組
刁踊,高騰
臺諫,諸臺
反吐,反吐
嚴繩,嚴繩
爐先生,爐先生
晶系,晶系
破碎機,粉碎機
妓夫,妓夫
始興,始興
旅懷,客懷
堡砦,堡壘
苣蕂,苣蕂
妖祥,禍福
蓮花臺,華臺
覺存,自覺存在
答書,答書
刱開,創開
百勞水,百勞水
味淋,味淋
濕症,濕症
慙愧,慙恧
冥間,冥界
遐方,遐鄕
惡液質,終末症
完成財,完成財
片務,偏務
總執,總攬
罷軍,罷陣
機械織機,機械織機
物證,物證
九重,宮牆
榠澬,榠澬
旣決,旣決
標本,標本
祖奠,祖奠
茶啖床,茶啖床
凍裂,凍傷
牡荊,人蔘木
單分子膜,單分子層
圍心囊,心囊炎
地頸,地峽
路側,路傍
唯識派,瑜伽行派
小柹,小柹
雷斧,雷斧
擊琴,彈琴
同甲契,甲契
生命刑,生命刑
禁錮,禁錮
生活慾,生活慾
住民,居住民
文才,文才
白蘞,崑崙
淡黑色,淡黑
交付,交付
無才,無才人
泄瀉藥,瀉下劑
智劍,智劍
昏闇,昏暗
元月,正月
蘊藏,蘊藏
挫閃,捻挫
遭逢,遭逢
四分儀,四分儀
妓樓,妓樓
麯茶,麯茶
同侶,同侶
斑點分析,染點分析
義捐金,捐金
殘廢,殘廢
昭威將軍,威毅將軍
來後年,明後年
瞬息,瞬間
說話謠,敍事民謠
惠音,便紙
共和曆,革命力
卽位,登極
無量劫,阿僧祇耶
大乘戒,菩薩戒
謹悼,敬慕
質樸,樸質
絡蹄,小八鮹魚
肺臟癌,肺癌
曉天,晨明
視覺,視覺
潛伏藏匿,潛匿
團餈餠,團餈
大食細胞,貪食細胞
賭博場,賭場
妾子,庶子
與儓,輿隷
用達社,用達會社
成熟期,成熟期
殞泣,涕泣
子孫計,子孫計
黑闇神,黑暗天女
房中之樂,房中之樂
慈氏,彌勒
同盟休學,同盟休校
金曜,金曜
六韜三略,六韜三略
碧蘚,碧蘚
念誦,念誦
左纏藤,忍冬草
底濁流,底濁流
捐助金,捐助金
二元,兩院
溶解液,溶解液
荒說,荒說
管絃盲,管絃盲
樟木,樟木
太陽黑點,太陽黑點
竹西樓,三陟竹西樓
蓐婦,褥婦
停廢,停寢
共鳴,認定
側出,庶出
敎主,釋迦世尊
飯臺,食卓
大輪圖,大輪圖
熟芐,熟地黃
賤價,賤價
心窩,命門
魁選,狀元
破石,破石
混林,混林
志氣相合,志氣相合
釜山市,釜山市
鵂鶹,山鴞
凶鳥,惡鳥
通商,貿易
調劑法,藥方
遐年,椿壽
紅袖,采女
關連群,聯關群
奉畓,奉畓
掘採,掘採
平衡川,平衡河川
副題目,副題
生亢羅,唐亢羅
扶尊,扶尊
恩傅,恩傅
許可狀,許可狀
藺草,龍鬚草
硬音,濃音
換節,變節
虹泉,瀑布
介甲,介甲
家諱,家諱
中官,內侍
頭切木,頭木
沐浴湯,浴湯
禿顱,兀頭
槐山,槐山郡
藏書,家書
連絡兵,連絡兵
一宵,一宵
車渠,車渠
蠆尾蟲,全蠍
牙錢,手數料
特待,特遇
幼莖,兒枝
兇暴性,凶暴性
利用,活用
啓蒙思潮,啓蒙思想
燦爛,爘爛
重病,苛疾
執脈,診脈
投舍,投宿
長短,短長
顳顬,太陽穴
半指,半指
果然,果然
探偵,探偵
筵中,筵中
佳期,佳節
無限小數,無窮小數
正主題,主要主題
村里,村里
凶證,兇證
無嗣,無後
曳光彈,曳火彈
群禽,群鳥
不愍,不憫
旗帶,垂下部
遙昔,太古
嗟歎,嗟嘆
椄枝,椄枝
睠顧,眷顧
行疫,時疫
赤手,徒手
賢佐,賢輔
土卵,土芝
窮谷,幽谷
夜光鬼,夜雨降
溪流,谿流
驕逸,驕佚
醢汁,醢汁
麻子油,麻子油
廣開土王,廣開土王
瘠地,磽确
六經,六籍
煩劇,煩劇
樂團,樂團
孩兒,童丱
官誥,敎旨
北洲,北洲
戊戌變法,戊戌政變
弦月,新月
銀霜,銀霜
路邊,路側
碾車,攪車
信物,信標
陰刻,凹彫
烟戶軍,烟軍
女官,宮女
生道,生路
直射光線,直射光
野豬,山豬
兼勤,兼勤
智育,智育
好材料,好材料
賣渡,賣與
愚昧,闇愚
便紙,鯉素
文字盤,文字板
衆人所視,衆目所視
瞳子,眸子
天蠶,楓蠶
殍殣,殍殣
潰裂,破裂
首肯,拒絶
